chr	lefts	rights	fd
chrI	16900231	17000231	-0.0348905841411312
chrI	17000231	17100231	-0.00272354760567644
chrI	17100231	17200231	-0.0100609982203452
chrI	17200231	17300231	-0.00355020073518032
chrI	17300231	17400231	-0.0010540966384028
chrI	17400231	17500231	-0.0190015518915263
chrI	17500231	17600231	0.0506889167459095
chrI	17600231	17700231	-0.0236299679262296
chrI	17700231	17800231	-0.0255369178011678
chrI	17800231	17900231	0.0230961830104872
chrI	17900231	18000231	-0.0196297486767841
chrI	18000231	18100231	0.0693600305746889
chrI	18100231	18200231	-0.00966736967224658
chrI	18200231	18300231	-0.0172524988993617
chrI	18300231	18400231	0.0432630742310701
chrI	18400231	18500231	-0.01219207371859
chrI	18500231	18600231	-0.0907203687387768
chrI	18600231	18700231	0.008692610333043
chrI	18700231	18800231	0.0314481161745957
chrI	18800231	18900231	0.0325694866852063
chrI	18900231	19000231	0.000791178892056028
chrI	19000231	19100231	-0.0201676873776744
chrI	19100231	19200231	-0.0480321462948144
chrI	19200231	19300231	-0.017494147915111
chrI	19300231	19400231	-0.0159371278043835
chrI	19400231	19500231	-0.000492416601735237
chrI	19500231	19600231	-0.0186413456377932
chrI	19600231	19700231	0.0766506803038104
chrI	19700231	19800231	-0.0118732726811649
chrI	19800231	19900231	0.0411115871889325
chrI	19900231	20000231	0.0198181615886052
chrI	20000231	20100231	-0.0441475575038454
chrI	20100231	20200231	-0.00899055864261664
chrI	20200231	20300231	-0.0707106482407262
chrI	20300231	20400231	0.0148980290013596
chrI	20400231	20500231	-0.0366960826856823
chrI	20500231	20600231	0.00783594547307299
chrI	20600231	20700231	0.00412172409772937
chrI	20700231	20800231	-0.0442104233978465
chrI	20800231	20900231	0.0501101982866072
chrI	20900231	21000231	0.0019965059978815
chrI	21000231	21100231	-0.0106781606018572
chrI	21100231	21200231	-0.00213190703174298
chrI	21200231	21300231	-0.0205598815657104
chrI	21300231	21400231	-0.0435033786987582
chrI	21400231	21500231	-0.0338206114684007
chrI	21500231	21600231	0.0033722154277932
chrI	21600231	21700231	-0.0738511955598244
chrI	21700231	21800231	0.00546486150929869
chrI	21800231	21900231	0.00274253108432274
chrI	21900231	22000231	0.0357783107082729
chrI	22000231	22100231	-0.0407256209200694
chrI	22100231	22200231	-0.0344157757087031
chrI	22200231	22300231	-0.031136308933824
chrI	22300231	22400231	-0.0551468817292916
chrI	22400231	22500231	0.00944362489012224
chrI	22500231	22600231	-0.0447061840886679
chrI	22600231	22700231	-0.0453431303876189
chrI	22700231	22800231	-0.043202876260993
chrI	22800231	22900231	-0.0392361436255222
chrI	22900231	23000231	-0.01122160019527
chrI	23000231	23100231	0.00841262052747706
chrI	23100231	23200231	-0.0147770945132327
chrI	23200231	23300231	-0.0380673015406187
chrI	23300231	23400231	-0.0167541397044726
chrI	23400231	23500231	-0.0218824457017464
chrI	23500231	23600231	-0.0253480553001716
chrI	23600231	23700231	-0.0159858214199714
chrI	23700231	23800231	0.00350969830735936
chrI	23800231	23900231	-0.0303388538826141
chrI	23900231	24000231	-0.023796647237253
chrI	24000231	24100231	-0.0233024922800731
chrI	24100231	24200231	-0.0589083290182812
chrI	24200231	24300231	0.016882957116673
chrI	24300231	24400231	-0.0199866771238057
chrI	24400231	24500231	-0.0638553125412662
chrI	24500231	24600231	0.00712698162220649
chrI	24600231	24700231	-0.0141859727887403
chrI	24700231	24800231	-0.0134535500751349
chrI	24800231	24900231	-0.0276498167690597
chrI	24900231	25000231	-0.0336019493459446
chrI	25000231	25100231	-0.0147119953909596
chrI	25100231	25200231	-0.0319288173582175
chrI	25200231	25300231	-0.0132626668689379
chrI	25300231	25400231	-0.10385607649941
chrI	25400231	25500231	-0.000347317923642218
chrI	25500231	25600231	-0.00588188956373012
chrI	25600231	25700231	-0.0347492409228603
chrI	25700231	25800231	0.00655512898734866
chrI	25800231	25900231	-0.0365309365969557
chrI	25900231	26000231	-0.000135700898609889
chrI	26000231	26100231	-0.0204903787579945
chrI	26100231	26200231	-0.079101797558277
chrI	26200231	26300231	-0.013168069736674
chrI	26300231	26400231	0.00309598637014029
chrI	26400231	26500231	0.00673446642741643
chrI	26500231	26600231	-0.0250627141532657
chrI	26600231	26700231	0.0173782393481151
chrI	26700231	26800231	-0.0177173290905879
chrI	26800231	26900231	0.0330273658744242
chrI	26900231	27000231	-0.0030177580426754
chrI	27000231	27100231	-0.030309437017008
chrI	27100231	27200231	-0.0320501525242548
chrI	27200231	27300231	-0.0321905984375413
chrI	27300231	27400231	-0.0271773717665864
chrI	27400231	27500231	-0.0404320429757133
chrI	27500231	27600231	-0.0369318445141534
chrI	27600231	27700231	-0.00829926655942358
chrI	27700231	27800231	0.0135018282577787
chrI	27800231	27900231	0.0387433799950358
chrI	27900231	28000231	-0.00732114574012811
chrI	28000231	28100231	-0.0505979973735633
chrI	28100231	28200231	0.0232304357187328
chrI	28200231	28300231	-0.0275598613186916
chrI	28300231	28400231	0.0135989440880929
chrI	28400231	28500231	0.0103838407670549
chrI	28500231	28600231	-0.091951052298375
chrI	28600231	28700231	-0.00397609203727553
chrI	28700231	28800231	-0.0717821416816439
chrI	28800231	28900231	-0.00661420340451007
chrI	28900231	29000231	-0.0158750730349049
chrI	29000231	29100231	-0.0104257142344391
chrI	29100231	29200231	0.0109551942719055
chrI	29200231	29300231	-0.0278297827324018
chrI	29300231	29400231	-0.00187921388221905
chrI	29400231	29500231	-0.00256405748419781
chrI	29500231	29639729	-0.0152105145300357
chrM	15647	NA	NA
chrM	15647	15647	NA
chrUn	4777	104777	0.230480255361229
chrUn	104777	204777	-0.047105267586357
chrUn	204777	304777	-0.0486807877976928
chrUn	304777	404777	-0.00824016074372156
chrUn	404777	504777	0.0367078063717433
chrUn	504777	604777	0.017740232338754
chrUn	604777	704777	-0.0642293851188521
chrUn	704777	804777	0.00798943215643843
chrUn	804777	904777	0.0333930191147983
chrUn	904777	1004777	-0.0276288868124899
chrUn	1004777	1104777	-0.076263191660583
chrUn	1104777	1204777	0.131412713501359
chrUn	1204777	1304777	0.133355737195561
chrUn	1304777	1404777	-0.17135356599434
chrUn	1404777	1504777	0.122566130955304
chrUn	1504777	1604777	0.0673061615983935
chrUn	1604777	1704777	-0.13995438093861
chrUn	1704777	1804777	0.0127141427200921
chrUn	1804777	1904777	-0.00293952964316367
chrUn	1904777	2004777	0.133731306718
chrUn	2004777	2104777	-0.0231372931087197
chrUn	2104777	2204777	-0.00252701482071692
chrUn	2204777	2304777	-0.251047712134573
chrUn	2304777	2404777	-0.113812746167896
chrUn	2404777	2504777	-0.049160072025245
chrUn	2504777	2604777	0.00281047383021163
chrUn	2604777	2704777	0.0148632428086222
chrUn	2704777	2804777	-0.168343501502716
chrUn	2804777	2904777	0.138000936777671
chrUn	2904777	3004777	0.0789165687476339
chrUn	3004777	3104777	0.0988365864411669
chrUn	3104777	3204777	-0.0225804900649142
chrUn	3204777	3304777	-0.0315004581578774
chrUn	3304777	3404777	-0.0661291519426425
chrUn	3404777	3504777	0.0985962045131477
chrUn	3504777	3604777	0.167702917057389
chrUn	3604777	3704777	0.00384503171408356
chrUn	3704777	3804777	0.247265063000192
chrUn	3804777	3904777	-0.0745093487869373
chrUn	3904777	4004777	0.370159629902226
chrUn	4004777	4104777	0.147737307576538
chrUn	4104777	4204777	0.201253976599887
chrUn	4204777	4304777	0.126596528348972
chrUn	4304777	4404777	-0.127496580358337
chrUn	4404777	4504777	-0.0202881145897211
chrUn	4504777	4604777	-0.0323831070060447
chrUn	4604777	4704777	-0.137447388461365
chrUn	4704777	4804777	-0.00194850076864262
chrUn	4804777	4904777	0.0326439785739916
chrUn	4904777	5004777	-0.0846009870209831
chrUn	5004777	5104777	0.0623841511492081
chrUn	5104777	5204777	-0.0220420323584918
chrUn	5204777	5304777	0.0374725121498672
chrUn	5304777	5404777	-0.00739106605081881
chrUn	5404777	5504777	-0.0164238929484769
chrUn	5504777	5604777	-0.277741529020823
chrUn	5604777	5704777	-0.00364531216252511
chrUn	5704777	5804777	-0.0416937080262096
chrUn	5804777	5904777	-0.0645960043256672
chrUn	5904777	6004777	0.0345285701319125
chrUn	6004777	6104777	-0.0426179593261651
chrUn	6104777	6204777	-0.018846232867281
chrUn	6204777	6304777	-0.0174069490844902
chrUn	6304777	6404777	-0.0249125525227649
chrUn	6404777	6504777	0.0020038634614301
chrUn	6504777	6604777	-0.0158283233749883
chrUn	6604777	6704777	0.0118809437872087
chrUn	6704777	6804777	-0.0955161975852013
chrUn	6804777	6904777	0.310312009455063
chrUn	6904777	7004777	-0.00957558364094506
chrUn	7004777	7104777	-0.032493744591054
chrUn	7104777	7204777	-0.0824480419378629
chrUn	7204777	7304777	-0.0100807162446459
chrUn	7304777	7404777	-0.0916149715446411
chrUn	7404777	7504777	0.0158169101062872
chrUn	7504777	7604777	0.0541991782435577
chrUn	7604777	7704777	0.0216404361109643
chrUn	7704777	7804777	-0.133906788357736
chrUn	7804777	7904777	0.00214502054698658
chrUn	7904777	8004777	0.00198720780534412
chrUn	8004777	8104777	0.20598259389685
chrUn	8104777	8204777	-0.00601108197535833
chrUn	8204777	8304777	0.0143280891980473
chrUn	8304777	8404777	0.121360318293093
chrUn	8404777	8504777	0.0768448191870503
chrUn	8504777	8604777	0.153381437696388
chrUn	8604777	8704777	-0.0309754154338124
chrUn	8704777	8804777	0.0428087499283834
chrUn	8804777	8904777	0.0232642830751057
chrUn	8904777	9004777	-0.0425659560495997
chrUn	9004777	9104777	0.0204409979394438
chrUn	9104777	9204777	-0.504172350675308
chrUn	9204777	9304777	0.261210422238744
chrUn	9304777	9404777	0.102987867847465
chrUn	9404777	9504777	-0.0784485990734763
chrUn	9504777	9604777	-0.107552836683372
chrUn	9604777	9704777	-0.0794896171989994
chrUn	9704777	9804777	-0.0259472242925204
chrUn	9804777	9904777	-0.0688677699234177
chrUn	9904777	10004777	0.0222923481374572
chrUn	10004777	10104777	0.0333427931821124
chrUn	10104777	10204777	-0.0319463969151271
chrUn	10204777	10304777	-0.0836360287182564
chrUn	10304777	10404777	0.0680003418863106
chrUn	10404777	10504777	-0.00315645029653608
chrUn	10504777	10604777	-0.0397364997283752
chrUn	10604777	10704777	-0.0909321864279107
chrUn	10704777	10804777	-0.103977055858853
chrUn	10804777	10904777	-0.0628172226304342
chrUn	10904777	11004777	-0.0550602905152934
chrUn	11004777	11104777	0.0176902779911806
chrUn	11104777	11204777	-0.000340993221647425
chrUn	11204777	11304777	0.0415402117810349
chrUn	11304777	11404777	-0.0329217926595555
chrUn	11404777	11504777	0.0802260233570801
chrUn	11504777	11604777	0.175122001789251
chrUn	11604777	11704777	-0.094967228684087
chrUn	11704777	11804777	0.0333404356668983
chrUn	11804777	11904777	0.109269754353494
chrUn	11904777	12004777	-0.0251491921071417
chrUn	12004777	12104777	0.0167315337980578
chrUn	12104777	12204777	-0.0843023119337117
chrUn	12204777	12304777	-0.02992368770078
chrUn	12304777	12404777	-0.0153446305640542
chrUn	12404777	12504777	0.0455379970531249
chrUn	12504777	12604777	0.084164818727545
chrUn	12604777	12704777	0.0117179203332003
chrUn	12704777	12804777	0.0416616962530624
chrUn	12804777	12904777	-0.253550880071819
chrUn	12904777	13004777	-0.111226171870306
chrUn	13004777	13104777	-0.0142948717359373
chrUn	13104777	13204777	-0.0410765302578292
chrUn	13204777	13304777	0.0446609420478485
chrUn	13304777	13404777	0.156684298992019
chrUn	13404777	13504777	-0.0774783230677769
chrUn	13504777	13604777	-0.193725476367959
chrUn	13604777	13704777	0.0392855271694817
chrUn	13704777	13804777	0.0587519729573022
chrUn	13804777	13904777	0.0426193973757642
chrUn	13904777	14004777	0.0283991548338805
chrUn	14004777	14104777	0.0555660270786578
chrUn	14104777	14204777	-0.0647152491596344
chrUn	14204777	14304777	-0.0253683084998973
chrUn	14304777	14404777	-0.000742041857463503
chrUn	14404777	14504777	0.0657904342848503
chrUn	14504777	14604777	0.124116664083784
chrUn	14604777	14704777	0.0313546066948364
chrUn	14704777	14804777	-0.00482745767245127
chrUn	14804777	14904777	0.0889821878480302
chrUn	14904777	15004777	0.00205946162327358
chrUn	15004777	15104777	0.134606678915731
chrUn	15104777	15204777	0.0556742569349238
chrUn	15204777	15304777	-0.0660649280746116
chrUn	15304777	15404777	-0.0733766792610999
chrUn	15404777	15504777	0.021216913353446
chrUn	15504777	15604777	-0.0482165703818732
chrUn	15604777	15704777	-0.0202657391901128
chrUn	15704777	15804777	-0.0602932812484732
chrUn	15804777	15904777	0.0458535945271731
chrUn	15904777	16004777	0.0174266390390886
chrUn	16004777	16104777	0.0836067801861568
chrUn	16104777	16204777	0.059860429854905
chrUn	16204777	16304777	-0.0980207290366604
chrUn	16304777	16404777	-0.213942131632096
chrUn	16404777	16504777	0.0146145999836947
chrUn	16504777	16604777	-0.0675133947565382
chrUn	16604777	16704777	-0.213036884965287
chrUn	16704777	16804777	0.100260767018471
chrUn	16804777	16904777	0.0155437098311727
chrUn	16904777	17004777	0.124402400094004
chrUn	17004777	17104777	0.0094227055746953
chrUn	17104777	17204777	-0.214723248474138
chrUn	17204777	17304777	0.00495268774629541
chrUn	17304777	17404777	0.00373241281168638
chrUn	17404777	17504777	-0.0109763260664683
chrUn	17504777	17604777	0.00640508948668761
chrUn	17604777	17704777	-0.130164390581585
chrUn	17704777	17804777	-0.011164037664994
chrUn	17804777	17904777	-0.0230037503426901
chrUn	17904777	18004777	-0.0322394123420595
chrUn	18004777	18104777	0.00303688340823191
chrUn	18104777	18204777	-0.0366059111424219
chrUn	18204777	18304777	-0.0282940660768244
chrUn	18304777	18404777	0.0388469584587756
chrUn	18404777	18504777	-0.0743075862397393
chrUn	18504777	18604777	0.0834380526000907
chrUn	18604777	18704777	-0.019673037265923
chrUn	18704777	18804777	-0.0326244149558668
chrUn	18804777	18904777	0.0153832756405721
chrUn	18904777	19004777	0.0468518610517449
chrUn	19004777	19104777	-0.087372850638287
chrUn	19104777	19204777	-0.0573011976325946
chrUn	19204777	19304777	0.018513264272365
chrUn	19304777	19404777	-0.128995948927235
chrUn	19404777	19504777	-0.00700242736071549
chrUn	19504777	19604777	-0.00487099101922131
chrUn	19604777	19704777	0.106600853178518
chrUn	19704777	19804777	0.103787601781915
chrUn	19804777	19904777	-0.108940474499634
chrUn	19904777	20004777	-0.0637020080108979
chrUn	20004777	20104777	0.034150022802137
chrUn	20104777	20204777	-0.0339691524855872
chrUn	20204777	20304777	-0.0417374308794646
chrUn	20304777	20404777	-0.204986729041334
chrUn	20404777	20504777	0.0690243632382578
chrUn	20504777	20604777	-0.0584931138140183
chrUn	20604777	20704777	0.0460997825956645
chrUn	20704777	20804777	-0.0437095232820108
chrUn	20804777	20904777	0.0109854559983754
chrUn	20904777	21004777	-0.0351207757591835
chrUn	21004777	21104777	0.0178683589030621
chrUn	21104777	21204777	0.0260615804234409
chrUn	21204777	21304777	0.0182034362909205
chrUn	21304777	21404777	0.106604770832075
chrUn	21404777	21504777	-0.0456552950575029
chrUn	21504777	21604777	-0.0810891224189818
chrUn	21604777	21704777	-0.0214088679912242
chrUn	21704777	21804777	0.0135478981806164
chrUn	21804777	21904777	-0.0308596730050526
chrUn	21904777	22004777	-0.0567039931759409
chrUn	22004777	22104777	0.218817241458699
chrUn	22104777	22204777	0.108596905263832
chrUn	22204777	22304777	-0.112151362556963
chrUn	22304777	22404777	0.13540989876583
chrUn	22404777	22504777	0.0906991218706006
chrUn	22504777	22604777	0.0290890600610195
chrUn	22604777	22704777	0.122236781723943
chrUn	22704777	22804777	-0.0688740418814247
chrUn	22804777	22904777	0.120577737274279
chrUn	22904777	23004777	0.0070622896840052
chrUn	23004777	23104777	-0.0151701031106457
chrUn	23104777	23204777	-0.0784938722109749
chrUn	23204777	23304777	0.0165489962894647
chrUn	23304777	23404777	-0.0321798952583624
chrUn	23404777	23504777	-0.074048762173852
chrUn	23504777	23604777	0.1015316951073
chrUn	23604777	23704777	0.0669293166878369
chrUn	23704777	23804777	0.122087402085427
chrUn	23804777	23904777	0.0373674949415774
chrUn	23904777	24004777	-0.0967865053317295
chrUn	24004777	24104777	0.0462915209393816
chrUn	24104777	24204777	-0.331290830119416
chrUn	24204777	24304777	-0.0135290959153578
chrUn	24304777	24404777	0.0874629997901632
chrUn	24404777	24504777	-0.0393550611071314
chrUn	24504777	24604777	0.0795657151371788
chrUn	24604777	24704777	0.0117301605383123
chrUn	24704777	24804777	-0.118433516589981
chrUn	24804777	24904777	0.0532674404367164
chrUn	24904777	25004777	0.206923021876871
chrUn	25004777	25104777	-0.00118949329806066
chrUn	25104777	25204777	0.0201238097697324
chrUn	25204777	25304777	0.193421581903533
chrUn	25304777	25404777	0.0390222214656479
chrUn	25404777	25504777	0.0984945257426901
chrUn	25504777	25604777	0.0373726809142557
chrUn	25604777	25704777	0.0405450420350782
chrUn	25704777	25804777	-0.114974289484659
chrUn	25804777	25904777	-0.0912194919911922
chrUn	25904777	26004777	-0.0525785080586066
chrUn	26004777	26104777	0.0586415143871506
chrUn	26104777	26204777	-0.129789989203342
chrUn	26204777	26304777	-0.656651718023434
chrUn	26304777	26404777	-0.0491505063948955
chrUn	26404777	26504777	0.171112847352782
chrUn	26504777	26650882	0.536201976171233
chrVIII	164	100164	0.00811606794463697
chrVIII	100164	200164	0.0174945985175087
chrVIII	200164	300164	-0.0529638016856114
chrVIII	300164	400164	0.0476032943751326
chrVIII	400164	500164	-0.028949811184492
chrVIII	500164	600164	-0.0385805009500037
chrVIII	600164	700164	-0.011290112173649
chrVIII	700164	800164	-0.0131338784043458
chrVIII	800164	900164	0.00469800792084708
chrVIII	900164	1000164	0.0398729099967157
chrVIII	1000164	1100164	0.0468943570583812
chrVIII	1100164	1200164	0.0499877321651454
chrVIII	1200164	1300164	0.0214380246582758
chrVIII	1300164	1400164	0.0150813478626358
chrVIII	1400164	1500164	-0.0270661502487486
chrVIII	1500164	1600164	-0.00636399819459288
chrVIII	1600164	1700164	-0.00984942973520298
chrVIII	1700164	1800164	-0.00633268446166475
chrVIII	1800164	1900164	-0.0355986684587809
chrVIII	1900164	2000164	-0.0634608668111865
chrVIII	2000164	2100164	0.00290958871207849
chrVIII	2100164	2200164	-0.0323948057268473
chrVIII	2200164	2300164	-0.0225226137338381
chrVIII	2300164	2400164	-0.0468669633033477
chrVIII	2400164	2500164	-0.0445444189925492
chrVIII	2500164	2600164	0.000830743080997433
chrVIII	2600164	2700164	-0.00344287337574602
chrVIII	2700164	2800164	-0.00513912565537202
chrVIII	2800164	2900164	0.00528172400890535
chrVIII	2900164	3000164	-0.00240996457618125
chrVIII	3000164	3100164	0.000771938838190507
chrVIII	3100164	3200164	-0.0124675298921444
chrVIII	3200164	3300164	-0.0321904508221686
chrVIII	3300164	3400164	-0.0133511157249695
chrVIII	3400164	3500164	-0.0115840732760939
chrVIII	3500164	3600164	-0.0132530734225056
chrVIII	3600164	3700164	0.00925300204291754
chrVIII	3700164	3800164	-0.0521676296526839
chrVIII	3800164	3900164	-3.40482379542116e-05
chrVIII	3900164	4000164	-0.00943290862938851
chrVIII	4000164	4100164	-0.019665466849177
chrVIII	4100164	4200164	-0.071211044729876
chrVIII	4200164	4300164	-0.0229733705760989
chrVIII	4300164	4400164	-0.0401402192048195
chrVIII	4400164	4500164	-0.0255091959233091
chrVIII	4500164	4600164	-0.031490639706484
chrVIII	4600164	4700164	-0.012174953194924
chrVIII	4700164	4800164	-0.00726940940595656
chrVIII	4800164	4900164	0.00458193949344481
chrVIII	4900164	5000164	-0.000786891591443487
chrVIII	5000164	5100164	-0.0109642647040805
chrVIII	5100164	5200164	0.0300569473007137
chrVIII	5200164	5300164	0.00751057130550484
chrVIII	5300164	5400164	-0.00660054275013968
chrVIII	5400164	5500164	-0.0139083573386755
chrVIII	5500164	5600164	-0.0376663618580325
chrVIII	5600164	5700164	-0.0377499413863797
chrVIII	5700164	5800164	-0.0236878311639638
chrVIII	5800164	5900164	-0.00968248385518483
chrVIII	5900164	6000164	-0.0507405209755358
chrVIII	6000164	6100164	-0.0245360240599777
chrVIII	6100164	6200164	-0.0463416162346401
chrVIII	6200164	6300164	-0.0207988306005217
chrVIII	6300164	6400164	-0.00421466574506965
chrVIII	6400164	6500164	-0.0572450397362808
chrVIII	6500164	6600164	0.0120735043772958
chrVIII	6600164	6700164	-0.0271883871819489
chrVIII	6700164	6800164	0.0258925474707581
chrVIII	6800164	6900164	0.00740719511108258
chrVIII	6900164	7000164	-0.0157232737894545
chrVIII	7000164	7100164	0.0175107422210651
chrVIII	7100164	7200164	0.00532182914080043
chrVIII	7200164	7300164	-0.0246160375463599
chrVIII	7300164	7400164	-0.0130129410142997
chrVIII	7400164	7500164	-0.0416755133000492
chrVIII	7500164	7600164	0.0252625949472736
chrVIII	7600164	7700164	-0.0289238061829643
chrVIII	7700164	7800164	-0.00568686348475744
chrVIII	7800164	7900164	-0.0248658224571143
chrVIII	7900164	8000164	6.49858089032004e-06
chrVIII	8000164	8100164	0.00345023555215597
chrVIII	8100164	8200164	-0.00928162495577741
chrVIII	8200164	8300164	0.0123109013254373
chrVIII	8300164	8400164	-0.0143408299176463
chrVIII	8400164	8500164	0.0121627416948111
chrVIII	8500164	8600164	-0.0381844081974423
chrVIII	8600164	8700164	0.00538862133818052
chrVIII	8700164	8800164	-0.020299514729188
chrVIII	8800164	8900164	-0.0116322864220931
chrVIII	8900164	9000164	-0.0187639517284951
chrVIII	9000164	9100164	-0.0100892178907726
chrVIII	9100164	9200164	-0.0247989370946368
chrVIII	9200164	9300164	-0.00649657405333228
chrVIII	9300164	9400164	0.0111751453105904
chrVIII	9400164	9500164	-0.0096268215147861
chrVIII	9500164	9600164	-0.0101461902412429
chrVIII	9600164	9700164	0.00917265123852787
chrVIII	9700164	9800164	-0.00656131660810062
chrVIII	9800164	9900164	0.00688085490150159
chrVIII	9900164	10000164	-0.0131071605551852
chrVIII	10000164	10100164	-0.00950607727362791
chrVIII	10100164	10200164	-0.00348812989406906
chrVIII	10200164	10300164	-0.0153502097630076
chrVIII	10300164	10400164	-0.0670560804082836
chrVIII	10400164	10500164	-0.0239256599545608
chrVIII	10500164	10600164	-0.0381016628717541
chrVIII	10600164	10700164	-0.0140698960807795
chrVIII	10700164	10800164	-0.000514103159901451
chrVIII	10800164	10900164	0.00518701812590813
chrVIII	10900164	11000164	-0.0204865241073426
chrVIII	11000164	11100164	-0.0218472465462347
chrVIII	11100164	11200164	0.00842923252142757
chrVIII	11200164	11300164	-0.0152933201713638
chrVIII	11300164	11400164	-0.0103319164098929
chrVIII	11400164	11500164	-0.0355059715332076
chrVIII	11500164	11600164	0.0430667191299969
chrVIII	11600164	11700164	-0.023020556007617
chrVIII	11700164	11800164	0.0126588607135867
chrVIII	11800164	11900164	-0.00492012552014281
chrVIII	11900164	12000164	-0.0153266959037866
chrVIII	12000164	12100164	-0.0305651784767958
chrVIII	12100164	12200164	-0.00919586445233177
chrVIII	12200164	12300164	-0.00579702974836993
chrVIII	12300164	12400164	-0.0345300052374742
chrVIII	12400164	12500164	-0.00898945497047588
chrVIII	12500164	12600164	0.0282013564162603
chrVIII	12600164	12700164	-0.00192640779395521
chrVIII	12700164	12800164	-0.0353233862454497
chrVIII	12800164	12900164	0.0249551527443254
chrVIII	12900164	13000164	0.0100443338782166
chrVIII	13000164	13100164	-0.0267118709916221
chrVIII	13100164	13200164	-0.0205798913460145
chrVIII	13200164	13300164	-0.0703499357065143
chrVIII	13300164	13400164	-0.0506971712174029
chrVIII	13400164	13500164	-0.0114500339022931
chrVIII	13500164	13600164	-0.00812348567148878
chrVIII	13600164	13700164	-0.0165083840441241
chrVIII	13700164	13800164	-0.0144833666361337
chrVIII	13800164	13900164	-0.000930582329498616
chrVIII	13900164	14000164	-0.0159203286986651
chrVIII	14000164	14100164	0.00931300500710228
chrVIII	14100164	14200164	-0.04588109806585
chrVIII	14200164	14300164	-0.0305981266122705
chrVIII	14300164	14400164	0.00014405965101866
chrVIII	14400164	14500164	0.00282862261497789
chrVIII	14500164	14600164	-0.0208296948931176
chrVIII	14600164	14700164	0.000337138791949072
chrVIII	14700164	14800164	-0.0263133213991309
chrVIII	14800164	14900164	0.0044268989083632
chrVIII	14900164	15000164	-0.00993151353785253
chrVIII	15000164	15100164	-0.0261894354182456
chrVIII	15100164	15200164	-0.0317459143976409
chrVIII	15200164	15300164	-0.0290795678574167
chrVIII	15300164	15400164	-0.0180681293578937
chrVIII	15400164	15500164	0.0336019075658139
chrVIII	15500164	15600164	-0.0174788320506772
chrVIII	15600164	15700164	-0.00320990126931458
chrVIII	15700164	15800164	-0.0388181050000292
chrVIII	15800164	15900164	-0.0243825355848162
chrVIII	15900164	16000164	0.0222476469291504
chrVIII	16000164	16100164	0.00183388917435435
chrVIII	16100164	16200164	0.00961122424988783
chrVIII	16200164	16300164	-0.00255965666348399
chrVIII	16300164	16400164	0.0218374556325549
chrVIII	16400164	16500164	-0.0474925450908046
chrVIII	16500164	16600164	-0.00526634949567826
chrVIII	16600164	16700164	-0.0139385226533188
chrVIII	16700164	16800164	-0.0484449780539765
chrVIII	16800164	16900164	-0.0598701606768249
chrVIII	16900164	17000164	0.00293086727555366
chrVIII	17000164	17100164	-0.0366821642062019
chrVIII	17100164	17200164	0.0283119078027542
chrVIII	17200164	17300164	-0.0511754188114885
chrVIII	17300164	17400164	0.039992224320775
chrVIII	17400164	17500164	-0.00547503692433818
chrVIII	17500164	17600164	-0.0719264298258164
chrVIII	17600164	17700164	-0.0134693848265802
chrVIII	17700164	17800164	-0.0694770550354057
chrVIII	17800164	17900164	-0.0256540276148994
chrVIII	17900164	18000164	0.00806920815886292
chrVIII	18000164	18100164	-0.0286807932373053
chrVIII	18100164	18200164	0.0265258036957817
chrVIII	18200164	18300164	0.0305457244499917
chrVIII	18300164	18400164	0.0360657326928436
chrVIII	18400164	18500164	-0.00258247796004452
chrVIII	18500164	18600164	-0.0170451424835988
chrVIII	18600164	18700164	0.00794107686028772
chrVIII	18700164	18800164	0.0164977688797786
chrVIII	18800164	18900164	0.0328687276856581
chrVIII	18900164	19000164	0.0240994143546457
chrVIII	19000164	19100164	-0.0457709300066213
chrVIII	19100164	19200164	0.0447572969106619
chrVIII	19200164	19300164	0.0707093316046889
chrVIII	19300164	19400164	-0.0391991406046793
chrVIII	19400164	19500164	0.0231706467167526
chrVIII	19500164	19600164	-0.000301832800000004
chrVIII	19600164	19700164	0.0223147344991633
chrVIII	19700164	19800164	-0.0597401949287414
chrVIII	19800164	19900164	0.0111974334914261
chrVIII	19900164	20000164	-0.00739844021499483
chrVIII	20000164	20100164	-0.0223338635350785
chrVIII	20100164	20200164	-0.0220077015920526
chrVIII	20200164	20300164	-0.052236497859869
chrVIII	20300164	20400164	0.026234826109758
chrVIII	20400164	20535123	0.00782713015457161
chrVII	3772	103772	-0.0008667712175319
chrVII	103772	203772	0.00178282628097662
chrVII	203772	303772	-0.0160308845118396
chrVII	303772	403772	-0.0701562708881379
chrVII	403772	503772	-0.00865333140011847
chrVII	503772	603772	-0.0216426059165391
chrVII	603772	703772	-0.0429230925529092
chrVII	703772	803772	-0.0619807036453885
chrVII	803772	903772	-0.0287431082407351
chrVII	903772	1003772	-0.0553528548149462
chrVII	1003772	1103772	-0.0298231809709699
chrVII	1103772	1203772	-0.0322093511532087
chrVII	1203772	1303772	-0.0543131077458316
chrVII	1303772	1403772	-0.0233246056814035
chrVII	1403772	1503772	-0.0272347397204031
chrVII	1503772	1603772	-0.0198259635025082
chrVII	1603772	1703772	0.00520523234052323
chrVII	1703772	1803772	-0.0242166968014367
chrVII	1803772	1903772	-0.00282987606033772
chrVII	1903772	2003772	0.0173638454529778
chrVII	2003772	2103772	0.0264841783852149
chrVII	2103772	2203772	0.0193407153493883
chrVII	2203772	2303772	0.0217926490325922
